event.time,dataSource.name,message
,KafkaAppLogs," INFO  [2026-04-06 20:17:08,077] [dw-248 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-248 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201708635112683996597523168414433772693938627332958] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:17:06,510] [dw-227 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-227 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406201706272612253799659989572737181819811872578774265] [#033[36mLoanAccResource#033[0;39m]: Fetch Account Limits API response : LoanAccountLimits(creditLimit=null, totalCreditLimit=null, creditAvailed=null, totalCreditAvailed=null, userAvailableCreditLimit=null, accountState=null) "
,KafkaAppLogs," INFO  [2026-04-06 20:07:23,022] [dw-61 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-61 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200723316981849217563563855867411294795133413311112] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:15,430] [dw-244 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-244 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200415428352715875265632942969937883468851171744217] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:03:47,503] [dw-77 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-77 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200347435212721786138977669321897838891677936229253] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:07:33,102] [dw-120 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062007HIW2J00] [dw-120 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062007HIW2J00] [REQ260406200733988199153249111535971545549665663566596554633] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation Response - null "
,KafkaAppLogs," INFO  [2026-04-06 20:07:32,172] [dw-213 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-213 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200732161379813171355951491674922176732446638355528] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:07:37,847] [dw-179 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-179 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406200737348584266875237551272949631927951426817273479] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:14:23,920] [dw-201 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062014CAYNF00] [dw-201 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062014CAYNF00] [REQ260406201423461176193918171937616462828818573389712292329] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:32:53,542] [dw-224 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-224 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203253947346417388759947913384931517432743173828468] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:32:51,195] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203251635535323215175234399921491544417169931526332] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 19:57:33,764] [dw-118 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-118 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406195733439138897261413164964666269548592189521447372] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 19:58:06,418] [dw-213 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-213 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406195806338138874248735439714928216914423182662697952] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 21:00:57,919] [dw-82 - POST /bnpl-tijori/v1/transaction/init] [dw-82 - POST /bnpl-tijori/v1/transaction/init] [REQ260406210057873588217715282887672819213699838928441637333] [#033[36mNexusClientImpl#033[0;39m]: Querying Nexus transaction for txnId: PZT2604062056OI4LM01 "
,KafkaAppLogs," INFO  [2026-04-06 20:57:33,745] [dw-142 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062056AGODC00] [dw-142 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062056AGODC00] [REQ260406205733276836716379253633495844723193158968315193548] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation with accountId - [REDACTED_ACCOUNT] and deviceId - f8277495eae6b0e54c45e645cadf7d78 "
,KafkaAppLogs," INFO  [2026-04-06 20:57:14,500] [dw-178 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [dw-178 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [REQ260406205714934339963276579123364979948643584215925744151] [#033[36mBorrowerResource#033[0;39m]: Response for risk blocked check for borrower [REDACTED_ACCOUNT] : TijoriApiResponse(data=RiskBlockedResponse(borrowerRiskBlocked=false, phoneNumber=null), tijoriApiResponseCode=SUCCESS, errorDescription=null) "
,KafkaAppLogs," INFO  [2026-04-06 20:18:37,400] [dw-229 - POST /bnpl-tijori/v1/transaction/query] [dw-229 - POST /bnpl-tijori/v1/transaction/query] [REQ260406201837458859338441322383932549973943533564676935489] [#033[36mTransactionResource#033[0;39m]: Querying transaction for merchantId: null, tenant: null, userId: [REDACTED_ACCOUNT], request: TransactionQueryRequest(txnId=PZT2604062017JQZB202, lenderTxnId=null, transactionType=EMI, forced=false) "
,KafkaAppLogs," INFO  [2026-04-06 20:00:15,658] [dw-241 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-241 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200015641898413716199298456372341112138556451982673] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:00:29,343] [dw-120 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-120 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200029678553655164766441825944227816424954161242112] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:30:54,362] [dw-148 - POST /bnpl-tijori/v1/dbutil/creditLine/rtce] [dw-148 - POST /bnpl-tijori/v1/dbutil/creditLine/rtce] [REQ260406203053287579514423935972794623452152519772329655814] [#033[36mCreditLineResource#033[0;39m]: Successfully fetched RTCE response CreditLineResponse(lineId=null, merchantAccountId=[REDACTED_ACCOUNT], lenderCode=DMI, lan=null, productType=CREDIT_MARKETPLACE, lineAccountType=null, status=ACTIVE, crn=null, loanAccountType=null, serviceProvider=JUSPAY, createdAt=null, updatedAt=null, loanAccValidFrom=null, loanAccValidUpto=null, emiPlanDetails=[TenureDetails(tenure=12, roi=22.0, apr=null, minLoanAmount=null, maxLoanAmount=null, chargeDetails=[ChargeDetail(chargeCode=PROCESSING_FEE, chargeType=PERCENTAGE, chargeValue=2.25, subCharges=[ChargeDetail(chargeCode=GST, chargeType=PERCENTAGE, chargeValue=18.0, subCharges=[])])], downpaymentDetails=null, emiSubType=NO_COST), TenureDetails(tenure=9, roi=22.0, apr=null, minLoanAmount=null, maxLoanAmount=null, chargeDetails=[ChargeDetail(chargeCode=PROCESSING_FEE, chargeType=PERCENTAGE, chargeValue=2.25, subCharges=[ChargeDetail(chargeCode=GST, chargeType=PERCENTAGE, chargeValue=18.0, subCharges=[])])], downpaymentDetails=null, emiSubType=NO_COST), TenureDetails(tenure=6, roi=22.0, apr=null, minLoanAmount=null, maxLoanAmount=null, chargeDetails=[ChargeDetail(chargeCode=PROCESSING_FEE, chargeType=PERCENTAGE, chargeValue=2.25, subCharges=[ChargeDetail(chargeCode=GST, chargeType=PERCENTAGE, chargeValue=18.0, subCharges=[])])], downpaymentDetails=null, emiSubType=NO_COST), TenureDetails(tenure=3, roi=22.0, apr=null, minLoanAmount=null, maxLoanAmount=null, chargeDetails=[ChargeDetail(chargeCode=PROCESSING_FEE, chargeType=PERCENTAGE, chargeValue=0.75, subCharges=[ChargeDetail(chargeCode=GST, chargeType=PERCENTAGE, chargeValue=18.0, subCharges=[])])], downpaymentDetails=null, emiSubType=NO_COST)], currentLimit=2914700, sanctionedLimit=null, lineValidUpto=null, customerId=null, emiType=CFA_LINE_LOAN, emiSubType=null, onboardingId=null) for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:00:47,989] [dw-251 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-251 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200047228127195383268723318963182959593115163615981] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:20:16,344] [dw-193 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-193 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202016433971282886389741968798338421383468977643213] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:20:46,118] [dw-203 - POST /bnpl-tijori/v1/scheduler/callback/process] [dw-203 - POST /bnpl-tijori/v1/scheduler/callback/process] [REQ260406202046821747448424578727344723244956167529355764179] [#033[36mAmlServiceCallBackServiceImpl#033[0;39m]: Callback request received for eventId: 177782882121 "
,KafkaAppLogs," #011at org.eclipse.jetty.util.thread.strategy.EatWhatYouKill.doProduce(EatWhatYouKill.java:313)"
,KafkaAppLogs," INFO  [2026-04-06 20:20:47,584] [dw-125 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [dw-125 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [REQ260406202047787378115892674175117526249537763629724274344] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," #011at com.flipkart.kloud.filter.AuthenticationExceptionHandlingFilter.doFilter(AuthenticationExceptionHandlingFilter.java:25)"
,KafkaAppLogs," INFO  [2026-04-06 20:07:31,290] [dw-204 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-204 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200731663768717185846795835314393162259324132441731] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:56,547] [dw-227 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062004ITK2B00] [dw-227 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062004ITK2B00] [REQ260406200456456859551143965381711245855886248533184652546] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/deviceAuth/fetch/PZT2604062004ITK2B00, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:59,890] [dw-229 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062004YJ14E00] [dw-229 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062004YJ14E00] [REQ260406200459473286625419261697981811694481945244585332596] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:00:55,933] [dw-223 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062100S7LO400] [dw-223 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062100S7LO400] [REQ260406210055279576152372549828173688265625246342263761466] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:15,383] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200415666473628249788756547329743952977814879219168] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 19:57:24,966] [dw-106 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-106 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406195724992264646843141916173576716718812179923528818] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:07,656] [dw-125 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-125 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406200407349527793539412273423688161362716168586486429] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:08,963] [dw-223 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [dw-223 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [REQ260406200408623146672832523243234758472679879854547112385] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:07:13,406] [dw-216 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-216 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200713583789278877599936452216575984479783733861492] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:07:42,794] [dw-220 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-220 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200742528295818812234693943988713653614698556363214] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 19:57:22,487] [dw-195 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-195 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406195722331651655491876718269993563734361178647859993] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," #011at com.palominolabs.metrics.guice.TimedInterceptor.invoke(TimedInterceptor.java:26)"
,KafkaAppLogs," #011at java.base/java.lang.reflect.Method.invoke(Unknown Source)"
,KafkaAppLogs," INFO  [2026-04-06 21:03:01,466] [dw-67 - POST /bnpl-tijori/bigfoot/ingest] [dw-67 - POST /bnpl-tijori/bigfoot/ingest] [232bafa4-addf-4239-b16c-d679d13de710] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," #011at com.flipkart.affordability.transaction.service.web.v1.SchedulerResource.processCallback(SchedulerResource.java:38)"
,KafkaAppLogs," INFO  [2026-04-06 21:00:47,422] [dw-147 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-147 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210047966355368133876731227981218664396155168673993] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:00:43,127] [dw-129 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-129 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406210043851697983598134998798154131719683326297595653] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," #011at com.palominolabs.metrics.guice.ExceptionMeteredInterceptor.invoke(ExceptionMeteredInterceptor.java:23)"
,KafkaAppLogs," INFO  [2026-04-06 20:24:00,098] [dw-125 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620239X2QK00] [dw-125 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620239X2QK00] [REQ260406202400678827492424495837154634696149229962898223378] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/deviceAuth/fetch/PZT26040620239X2QK00, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:24:09,871] [dw-248 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620248L44I00] [dw-248 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620248L44I00] [REQ260406202409189468871248886338316873268357686264372465847] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/deviceAuth/fetch/PZT26040620248L44I00, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:56:52,834] [dw-121 - GET /bnpl-tijori/v1/borrower/cohorts/[REDACTED_ACCOUNT]] [dw-121 - GET /bnpl-tijori/v1/borrower/cohorts/[REDACTED_ACCOUNT]] [REQ260406205652374276574417122491669545117277728937289995279] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/borrower/cohorts/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:56:54,775] [dw-242 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-242 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205654571896639849556939617781957958261471685117969] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:56:57,611] [dw-242 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-242 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205657962755826258494414981367628682222176145643679] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:09:48,966] [dw-117 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-117 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200948595823635846154456375319745713325983599285977] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:00:42,076] [dw-115 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-115 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200042631455817458258486779974362472669492961421951] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:00:23,248] [dw-129 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-129 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210023565356677718888314658882155889269144829354435] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:00:41,067] [dw-169 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [dw-169 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [REQ260406210041642882287627383471894147582416631189687954995] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:00:41,246] [dw-220 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062100C3HMB00] [dw-220 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062100C3HMB00] [REQ260406210041499635975196126841914355271757446318499941994] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation Response - null "
,KafkaAppLogs," INFO  [2026-04-06 20:20:12,511] [dw-172 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-172 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202012334127135749838242711252625527731874735268726] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:47:53,817] [dw-166 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-166 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [33eacfa7-a5e1-4763-94ed-7be3e29b1e58] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:32,213] [dw-193 - POST /bnpl-tijori/v1/transaction/capture] [dw-193 - POST /bnpl-tijori/v1/transaction/capture] [REQ260406200432577493683799167411178884795728251448951388147] [#033[36mTransactionUtil#033[0;39m]: Successfully persisted transaction with merchantTxnId: PZT2604061947VRC8C01 "
,KafkaAppLogs," INFO  [2026-04-06 19:57:17,699] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406195717754679636194158963669632279929952752462739819] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," #011at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:485)"
,KafkaAppLogs," INFO  [2026-04-06 20:23:31,130] [dw-219 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-219 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202331766877741976283527696148736452379865741625836] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:00:32,801] [dw-167 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [dw-167 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [REQ260406210032948185959625871577544322199154213421834819992] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/loanacc/[REDACTED_ACCOUNT]/borrower, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:00:33,271] [dw-237 - POST /bnpl-tijori/v3/bigfoot/ingest] [dw-237 - POST /bnpl-tijori/v3/bigfoot/ingest] [b402b5bf-49d6-436d-98f0-fd0d24080be7] [#033[36mBigFootResource#033[0;39m]: fdp event request - com.flipkart.affordability.bnpl.tijori.api.request.BigFootEvent@29237741 is : {} "
